ESTABLISHMENT_ID,ESTABLISHMENT_NAME,LONG_ADDRESS,SHORT_ADDRESS,DISTRICT,CITY,POSTAL_CODE
10577004,POKITO,"420 QUEEN ST W, TORONTO, ON M5V 2A7, CANADA",420 QUEEN ST W,METRO TORONTO,TORONTO,M5V 2A7
10551603,EATONVILLE CARE CENTRE,"420 THE EAST MALL, ETOBICOKE, ON M9B 3Z9, CANADA",420 THE EAST MALL,ETOBICOKE,TORONTO,M9B 3Z9
10429215,TIM HORTONS,"4200 SHEPPARD AVE E, SCARBOROUGH, ON M1S 1T3, CANADA",4200 SHEPPARD AVE E,SCARBOROUGH,TORONTO,M1S 1T3
10421725,COFFEE TIME DONUTS,"4200 WESTON RD, NORTH YORK, ON M9L, CANADA",4200 WESTON RD,NORTH YORK,TORONTO,M9L
10575381,DON VALLEY GOLF COURSE CAFETERIA,"4200 YONGE ST, NORTH YORK, ON M2P 1N9, CANADA",4200 YONGE ST,NORTH YORK,TORONTO,M2P 1N9
10575376,DON VALLEY GOLD COURSE 9TH HOLE,"4200 YONGE ST, NORTH YORK, ON M2P 1N9, CANADA",4200 YONGE ST,NORTH YORK,TORONTO,M2P 1N9
10227743,RABBA MARKET EXPRESS,"4201 BLOOR ST W, ETOBICOKE, ON M9C 1Z6, CANADA",4201 BLOOR ST W,ETOBICOKE,TORONTO,M9C 1Z6
10230603,TIMOTHY'S WORLD COFFEE,"4201 BLOOR ST W, ETOBICOKE, ON M9C 1Z6, CANADA",4201 BLOOR ST W,ETOBICOKE,TORONTO,M9C 1Z6
9343470,DOMINO'S PIZZA,"4204 DUNDAS ST W, ETOBICOKE, ON M8X 1Y6, CANADA",4204 DUNDAS ST W,ETOBICOKE,TORONTO,M8X 1Y6
10568179,RED SOUL JAPANESE RESTAURANT,"4207 KEELE ST, NORTH YORK, ON M3J 3T8, CANADA",4207 KEELE ST,NORTH YORK,TORONTO,M3J 3T8
10407155,DOMINO'S PIZZA,"4207 KEELE ST, NORTH YORK, ON M3J 3T8, CANADA",4207 KEELE ST,NORTH YORK,TORONTO,M3J 3T8
10485742,RAMEN ISSHIN,"421 COLLEGE ST, TORONTO, ON M5T 1T1, CANADA",421 COLLEGE ST,METRO TORONTO,TORONTO,M5T 1T1
9418665,MARKHAM VARIETY,"421 MARKHAM RD, SCARBOROUGH, ON M1J 3E2, CANADA",421 MARKHAM RD,SCARBOROUGH,TORONTO,M1J 3E2
10295250,MEHRUN'S SAMOSA'S,"421 NUGGET AVE, SCARBOROUGH, ON M1S 4L8, CANADA",421 NUGGET AVE,SCARBOROUGH,TORONTO,M1S 4L8
10290978,NEW MARKET PLACE,"421 YONGE ST, TORONTO, ON M5B 1T1, CANADA",421 YONGE ST,METRO TORONTO,TORONTO,M5B 1T1
10323736,CHOICE 88,"4211 SHEPPARD AVE E, SCARBOROUGH, ON M1S, CANADA",4211 SHEPPARD AVE E,SCARBOROUGH,TORONTO,M1S
10370925,SWISS CHALET ROTISSERIE & GRILL,"4211 YONGE ST, NORTH YORK, ON M2P 2A9, CANADA",4211 YONGE ST,NORTH YORK,TORONTO,M2P 2A9
10533335,DELIMARK CAFE,"4211 YONGE ST, NORTH YORK, ON M2P 2A9, CANADA",4211 YONGE ST,NORTH YORK,TORONTO,M2P 2A9
10518116,Green Bamboo Restaurant,"4219 SHEPPARD AVE E, SCARBOROUGH, ON M1S, CANADA",4219 SHEPPARD AVE E,SCARBOROUGH,TORONTO,M1S
10473374,THE LOCAL GEST,"422 PARLIAMENT ST, TORONTO, ON M5A 3A2, CANADA",422 PARLIAMENT ST,METRO TORONTO,TORONTO,M5A 3A2
9042614,BUNTON LODGE - SALVATION ARMY,"422 SHERBOURNE ST, TORONTO, ON M4X 1K2, CANADA",422 SHERBOURNE ST,METRO TORONTO,TORONTO,M4X 1K2
9044903,MIDLAND CHILD CARE CENTRE,"4220 MIDLAND AVE, SCARBOROUGH, ON M1V 4S7, CANADA",4220 MIDLAND AVE,SCARBOROUGH,TORONTO,M1V 4S7
9017348,WENDY'S,"4228 MIDLAND AVE, SCARBOROUGH, ON M1V 4S7, CANADA",4228 MIDLAND AVE,SCARBOROUGH,TORONTO,M1V 4S7
9016257,TIM HORTONS,"4228 MIDLAND AVE, SCARBOROUGH, ON M1V 4S7, CANADA",4228 MIDLAND AVE,SCARBOROUGH,TORONTO,M1V 4S7
10544916,NEST,"423 COLLEGE ST, TORONTO, ON M5T 1T1, CANADA",423 COLLEGE ST,METRO TORONTO,TORONTO,M5T 1T1
10244072,THE BEEZ KNEEZ,"423 MILLWOOD RD, TORONTO, ON M4S, CANADA",423 MILLWOOD RD,METRO TORONTO,TORONTO,M4S
10359121,SARKER GROCERIES,"423 PARLIAMENT ST, TORONTO, ON M5A 3A1, CANADA",423 PARLIAMENT ST,METRO TORONTO,TORONTO,M5A 3A1
10479516,COTA,"423 YONGE ST, TORONTO, ON M5B 1T2, CANADA",423 YONGE ST,METRO TORONTO,TORONTO,M5B 1T2
10527589,Aria Emporium Grocery,"4234 LAWRENCE AVE E, SCARBOROUGH, ON M1E 2S5, CANADA",4234 LAWRENCE AVE E,SCARBOROUGH,TORONTO,M1E 2S5
10389193,DAVID'S TEA,"424 BLOOR ST W, TORONTO, ON M5S 1X5, CANADA",424 BLOOR ST W,METRO TORONTO,TORONTO,M5S 1X5
10572547,ALLSTAR WINGS AND RIBS,"424 DANFORTH AVE, TORONTO, ON M4K 1P3, CANADA",424 DANFORTH AVE,METRO TORONTO,TORONTO,M4K 1P3
10555731,THE BARO,"424 QUEEN ST W, TORONTO, ON M5V 2A7, CANADA",424 QUEEN ST W,METRO TORONTO,TORONTO,M5V 2A7
10441193,HEAVEN'S GRILL,"424 WILSON AVE, NORTH YORK, ON M3H 1S9, CANADA",424 WILSON AVE,NORTH YORK,TORONTO,M3H 1S9
9391600,MA MAISON,"4243 DUNDAS ST W, ETOBICOKE, ON M8X 1Y3, CANADA",4243 DUNDAS ST W,ETOBICOKE,TORONTO,M8X 1Y3
10477203,CAPI'S GOURMET PIZZA & RESTAURANT,"4247 DUNDAS ST W, ETOBICOKE, ON M8X 1Y3, CANADA",4247 DUNDAS ST W,ETOBICOKE,TORONTO,M8X 1Y3
9001827,BRANT STREET CAFE,"425 ADELAIDE ST W, TORONTO, ON M5V 3C1, CANADA",425 ADELAIDE ST W,METRO TORONTO,TORONTO,M5V 3C1
9016387,TIMOTHY'S WORLD COFFEE,"425 BLOOR ST E, TORONTO, ON M4X 1L7, CANADA",425 BLOOR ST E,METRO TORONTO,TORONTO,M4X 1L7
9006584,HAIR OF THE DOG,"425 CHURCH ST, TORONTO, ON M4Y 2C3, CANADA",425 CHURCH ST,METRO TORONTO,TORONTO,M4Y 2C3
10526439,Kouzie's,"425 EDDYSTONE AVE, NORTH YORK, ON M3N 1H8, CANADA",425 EDDYSTONE AVE,NORTH YORK,TORONTO,M3N 1H8
10369131,LITTLE TRINITY ANGLICAN CHURCH,"425 KING ST E, TORONTO, ON M5A 1L3, CANADA",425 KING ST E,METRO TORONTO,TORONTO,M5A 1L3
10567249,SHOT BERRY,"425 QUEEN ST W, TORONTO, ON M5V 2A5, CANADA",425 QUEEN ST W,METRO TORONTO,TORONTO,M5V 2A5
10492060,EDO-KO,"425 SPADINA RD, TORONTO, ON M5P 2W3, CANADA",425 SPADINA RD,METRO TORONTO,TORONTO,M5P 2W3
9008316,KINGSWAY RETIREMENT RESIDENCE,"4251 DUNDAS ST W, ETOBICOKE, ON M8X 1Y3, CANADA",4251 DUNDAS ST W,ETOBICOKE,TORONTO,M8X 1Y3
10309000,THE MEDICINE SHOPPE,"4256 BATHURST ST, NORTH YORK, ON M3H 5Y8, CANADA",4256 BATHURST ST,NORTH YORK,TORONTO,M3H 5Y8
9015451,TERRY TAN CHILD CENTRE BLOORDALE,"4258 BLOOR ST W, ETOBICOKE, ON M9C 1Z7, CANADA",4258 BLOOR ST W,ETOBICOKE,TORONTO,M9C 1Z7
10283701,MANIC COFFEE,"426 COLLEGE ST, TORONTO, ON M5T 1T3, CANADA",426 COLLEGE ST,METRO TORONTO,TORONTO,M5T 1T3
9016273,TIM HORTONS,"426 KIPLING AVE, ETOBICOKE, ON M8Z, CANADA",426 KIPLING AVE,ETOBICOKE,TORONTO,M8Z
10540758,Baxter Kitchens,"426 NUGGET AVE, SCARBOROUGH, ON M1S 4A4, CANADA",426 NUGGET AVE,SCARBOROUGH,TORONTO,M1S 4A4
10357404,ANNEX MONTESSORI,"427 BLOOR ST W, TORONTO, ON M5S 1X6, CANADA",427 BLOOR ST W,METRO TORONTO,TORONTO,M5S 1X6
10453689,TRINITY - ST. PAUL'S UNITED CHURCH,"427 BLOOR ST W, TORONTO, ON M5S 1X6, CANADA",427 BLOOR ST W,METRO TORONTO,TORONTO,M5S 1X6
10216420,THREE BROTHERS SUPER MARKET,"427 VAUGHAN RD, YORK, ON M6C 2P1, CANADA",427 VAUGHAN RD,YORK,TORONTO,M6C 2P1
10485422,DAISY MART,"428 WILSON AVE, NORTH YORK, ON M3H 1S9, CANADA",428 WILSON AVE,NORTH YORK,TORONTO,M3H 1S9
9407790,CHINA GOURMET KING,"4286 KINGSTON RD, SCARBOROUGH, ON M1E 2M8, CANADA",4286 KINGSTON RD,SCARBOROUGH,TORONTO,M1E 2M8
10549303,Fire Dutch's Jamaican Take Out,"4286 KINGSTON RD, SCARBOROUGH, ON M1E 2M8, CANADA",4286 KINGSTON RD,SCARBOROUGH,TORONTO,M1E 2M8
10552674,Mr. Patty and Pino Best Variety,"4286 KINGSTON RD, SCARBOROUGH, ON M1E 2M8, CANADA",4286 KINGSTON RD,SCARBOROUGH,TORONTO,M1E 2M8
10492261,Ryderz Family Restaurant,"4286 KINGSTON RD, SCARBOROUGH, ON M1E 2M8, CANADA",4286 KINGSTON RD,SCARBOROUGH,TORONTO,M1E 2M8
10483995,KING'S BELLY,"429 DONLANDS AVE, EAST YORK, ON M4J 3S2, CANADA",429 DONLANDS AVE,EAST YORK,TORONTO,M4J 3S2
9008894,CEDARVALE TERRANCE LONG TERM CARE HOME,"429 WALMER RD, YORK, ON M5P 2X9, CANADA",429 WALMER RD,YORK,TORONTO,M5P 2X9
9418108,AMATO PIZZA,"429 YONGE ST, TORONTO, ON M5B 1T1, CANADA",429 YONGE ST,METRO TORONTO,TORONTO,M5B 1T1
10521618,King's Variety,"4292 KINGSTON RD, SCARBOROUGH, ON M1E 2M8, CANADA",4292 KINGSTON RD,SCARBOROUGH,TORONTO,M1E 2M8
9005882,GALLOWAY DAY CARE CENTRE,"4299 KINGSTON RD, SCARBOROUGH, ON M1E, CANADA",4299 KINGSTON RD,SCARBOROUGH,TORONTO,M1E
10558278,HUA SANG SEAFOOD RESTAURANT,"43 BALDWIN ST, TORONTO, ON M5T 1L1, CANADA",43 BALDWIN ST,METRO TORONTO,TORONTO,M5T 1L1
10508213,HABIBA HOME OF MIDDLE EAST CUISINE,"43 DRUMMOND ST, ETOBICOKE, ON M8V 1Y7, CANADA",43 DRUMMOND ST,ETOBICOKE,TORONTO,M8V 1Y7
10508234,HABIBA HOME OF MIDDLE EASTERN CUISINE,"43 DRUMMOND ST, ETOBICOKE, ON M8V 1Y7, CANADA",43 DRUMMOND ST,ETOBICOKE,TORONTO,M8V 1Y7
10191765,STARBUCKS,"43 EGLINTON AVE E, TORONTO, ON M4P, CANADA",43 EGLINTON AVE E,METRO TORONTO,TORONTO,M4P
10501835,ELM TREE RESTAURANT,"43 ELM ST, TORONTO, ON M5G 1H1, CANADA",43 ELM ST,METRO TORONTO,TORONTO,M5G 1H1
9404676,FOREST GROVE MONTESSORI PRESCHOOL,"43 FOREST GROVE DR, NORTH YORK, ON M2K 1Z4, CANADA",43 FOREST GROVE DR,NORTH YORK,TORONTO,M2K 1Z4
10226530,BALZAC'S COFFEE,"43 HANNA AVE, TORONTO, ON M6K 1X1, CANADA",43 HANNA AVE,METRO TORONTO,TORONTO,M6K 1X1
9004814,EAST TORONTO VILLAGE CHILDREN'S CENTRE,"43 KIMBERLEY AVE, TORONTO, ON M4E 2Z4, CANADA",43 KIMBERLEY AVE,METRO TORONTO,TORONTO,M4E 2Z4
10572036,Freshii,"43 MILNER AVE, SCARBOROUGH, ON M1S 3P6, CANADA",43 MILNER AVE,SCARBOROUGH,TORONTO,M1S 3P6
10526169,WISEY'S PIES AND BAKEHOUSE,"43 RONCESVALLES AVE, TORONTO, ON M6R, CANADA",43 RONCESVALLES AVE,METRO TORONTO,TORONTO,M6R
10425722,THE ORTHOPAEDIC AND ARTHRITIC CENTRE,"43 WELLESLEY ST E, TORONTO, ON M4Y 1H1, CANADA",43 WELLESLEY ST E,METRO TORONTO,TORONTO,M4Y 1H1
9420774,CAFE 43,"43 WELLESLEY ST E, TORONTO, ON M4Y 1H1, CANADA",43 WELLESLEY ST E,METRO TORONTO,TORONTO,M4Y 1H1
9004933,EL RANCHO RESTAURANT & TAVERN,"430 COLLEGE ST, TORONTO, ON M5T 1T3, CANADA",430 COLLEGE ST,METRO TORONTO,TORONTO,M5T 1T3
10569894,INSTANBUL SHAWARMA,"430 COLLEGE ST, TORONTO, ON M5T 1T3, CANADA",430 COLLEGE ST,METRO TORONTO,TORONTO,M5T 1T3
10456735,FOUR SEASONS BAR & GRILL,"430 DAWES RD, EAST YORK, ON M4B 2E8, CANADA",430 DAWES RD,EAST YORK,TORONTO,M4B 2E8
10368384,TONY'S ON THE BLOCK,"430 EGLINTON AVE W, TORONTO, ON M5N 1A2, CANADA",430 EGLINTON AVE W,METRO TORONTO,TORONTO,M5N 1A2
10459464,TREELINE CATERING,"430 HORNER AVE, ETOBICOKE, ON M8W, CANADA",430 HORNER AVE,ETOBICOKE,TORONTO,M8W
10460893,AROMA ESPRESSO BAR,"430 KING ST W, TORONTO, ON M5V 1K3, CANADA",430 KING ST W,METRO TORONTO,TORONTO,M5V 1K3
10459355,EGGLICIOUS CAFE,"430 KIPLING AVE, ETOBICOKE, ON M8Z, CANADA",430 KIPLING AVE,ETOBICOKE,TORONTO,M8Z
10549124,THE ESTATE BANQUET & EVENT CENTRE,"430 NUGGET AVE, SCARBOROUGH, ON M1S 5E1, CANADA",430 NUGGET AVE,SCARBOROUGH,TORONTO,M1S 5E1
10195176,CANYON CREEK CHOPHOUSE,"430 PROGRESS AVE, SCARBOROUGH, ON M1P 5J1, CANADA",430 PROGRESS AVE,SCARBOROUGH,TORONTO,M1P 5J1
10363687,WINSTON'S GROCERY,"430 QUEEN ST E, TORONTO, ON M5A 1T4, CANADA",430 QUEEN ST W,METRO TORONTO,TORONTO,M5A 1T4
9023201,ASSOCIAZIONE FAMIGLIE FOSSACESSIANE,"430 SIGNET DR, NORTH YORK, ON M9L 2T6, CANADA",430 SIGNET DR,NORTH YORK,TORONTO,M9L 2T6
9010007,MENORAH NURSERY,"4300 BATHURST ST, NORTH YORK, ON M3H 6A4, CANADA",4300 BATHURST ST,NORTH YORK,TORONTO,M3H 6A4
9014216,SNEAKY DEE'S,"431 COLLEGE ST, TORONTO, ON M5T 1T1, CANADA",431 COLLEGE ST,METRO TORONTO,TORONTO,M5T 1T1
10514707,SOFRA FOREST HILL,"431 SPADINA RD, TORONTO, ON M5P 2W3, CANADA",431 SPADINA RD,METRO TORONTO,TORONTO,M5P 2W3
9014539,ST. JOHN'S VARIETY,"431 ST JOHNS RD, YORK, ON M6S 2L1, CANADA",431 ST JOHNS RD,YORK,TORONTO,M6S 2L1
10431102,WILD WING,"431 YONGE ST, TORONTO, ON M5B 1T1, CANADA",431 YONGE ST,METRO TORONTO,TORONTO,M5B 1T1
10316062,PLASP CHILD CARE SERVICES,"4319 BLOOR ST W, ETOBICOKE, ON M9C 2A2, CANADA",4319 BLOOR ST W,ETOBICOKE,TORONTO,M9C 2A2
10502823,MARS FOOD,"432 COLLEGE ST, TORONTO, ON M5T 1T3, CANADA",432 COLLEGE ST,METRO TORONTO,TORONTO,M5T 1T3
10496065,VINCENT MASSEY CHILD CARE - HORNER,"432 HORNER AVE, ETOBICOKE, ON M8W 2B2, CANADA",432 HORNER AVE,ETOBICOKE,TORONTO,M8W 2B2
10457523,BEST BREAKFAST PLACE,"432 PARLIAMENT ST, TORONTO, ON M5A 3A2, CANADA",432 PARLIAMENT ST,METRO TORONTO,TORONTO,M5A 3A2
9001655,BLOOR WEST NURSERY SCHOOL,"432 RUNNYMEDE RD, TORONTO, ON M6S 2Y8, CANADA",432 RUNNYMEDE RD,METRO TORONTO,TORONTO,M6S 2Y8
10299120,ANGELGATE DAYCARE,"432 RUNNYMEDE RD, TORONTO, ON M6S 2Y8, CANADA",432 RUNNYMEDE RD,METRO TORONTO,TORONTO,M6S 2Y8
9002028,BUNTON LODGE SALVATION ARMY.,"432 SHERBOURNE ST, TORONTO, ON M4X 1K2, CANADA",432 SHERBOURNE ST,METRO TORONTO,TORONTO,M4X 1K2
10268531,LE SELECT BISTRO,"432 WELLINGTON ST W, TORONTO, ON M5V 1E3, CANADA",432 WELLINGTON ST W,METRO TORONTO,TORONTO,M5V 1E3
9009849,MCDONALD'S,"4333 BLOOR ST W, ETOBICOKE, ON M9C 2A5, CANADA",4333 BLOOR ST W,ETOBICOKE,TORONTO,M9C 2A5
10523467,MARKLAND WOOD CONVENIENCE,"4335 BLOOR ST W, ETOBICOKE, ON M9C 2A5, CANADA",4335 BLOOR ST W,ETOBICOKE,TORONTO,M9C 2A5
10487642,DOLLARAMA,"4335 BLOOR ST W, ETOBICOKE, ON M9C 2A5, CANADA",4335 BLOOR ST W,ETOBICOKE,TORONTO,M9C 2A5
10270897,HORNER MINI MART,"434 HORNER AVE, ETOBICOKE, ON M8W, CANADA",434 HORNER AVE,ETOBICOKE,TORONTO,M8W
9011196,OAKWOOD PIZZERIA,"434 OAKWOOD AVE, YORK, ON M6E 2W5, CANADA",434 OAKWOOD AVE,YORK,TORONTO,M6E 2W5
10318628,19TH HOLE SPORTS BAR AND GRILL,"434 ROGERS RD, TORONTO, ON M6M, CANADA",434 ROGERS RD,METRO TORONTO,TORONTO,M6M
10434843,TIM HORTONS,"435 BROWN'S LINE, ETOBICOKE, ON M8W 3T9, CANADA",435 BROWNS LINE,ETOBICOKE,TORONTO,M8W 3T9
10453834,SELECT FOOD STORE (SHELL STN),"435 BROWN'S LINE, ETOBICOKE, ON M8W 3T9, CANADA",435 BROWNS LINE,ETOBICOKE,TORONTO,M8W 3T9
10499926,Midwest Bakery Inc./Eini & Co. Bakeshop,"435 MIDWEST RD, SCARBOROUGH, ON M1P 3A6, CANADA",435 MIDWEST RD,SCARBOROUGH,TORONTO,M1P 3A6
10392233,ONE HOUR CAFE,"435 SPADINA AVE, TORONTO, ON M5T 2G6, CANADA",435 SPADINA AVE,METRO TORONTO,TORONTO,M5T 2G6
10497705,CALIFORNIA SANDWICHES,"435 YONGE ST, TORONTO, ON M5B, CANADA",435 YONGE ST,METRO TORONTO,TORONTO,M5B
10574849,HANGRY BURGER,"435 YONGE ST, TORONTO, ON M5B, CANADA",435 YONGE ST,METRO TORONTO,TORONTO,M5B
10519371,Tim Hortons,"4351 KINGSTON RD, SCARBOROUGH, ON M1E 2M9, CANADA",4351 KINGSTON RD,SCARBOROUGH,TORONTO,M1E 2M9
10543196,RITZ CARIBBEAN FOODS,"4351 KINGSTON RD, SCARBOROUGH, ON M1E 2M9, CANADA",4351 KINGSTON RD,SCARBOROUGH,TORONTO,M1E 2M9
10493970,TASTY GRILL,"4352 KINGSTON RD, SCARBOROUGH, ON M1E 2M8, CANADA",4352 KINGSTON RD,SCARBOROUGH,TORONTO,M1E 2M8
10478949,Aslam Halal Meat & Super Market,"4352 KINGSTON RD, SCARBOROUGH, ON M1E 2M8, CANADA",4352 KINGSTON RD,SCARBOROUGH,TORONTO,M1E 2M8
10487268,Spice It Up BBQ Jerk,"4352 KINGSTON RD, SCARBOROUGH, ON M1E 2M8, CANADA",4352 KINGSTON RD,SCARBOROUGH,TORONTO,M1E 2M8
10570675,Sail Sushi,"4352 KINGSTON RD, SCARBOROUGH, ON M1E 2M8, CANADA",4352 KINGSTON RD,SCARBOROUGH,TORONTO,M1E 2M8
10475566,ABABIL SUPER MARKET,"436 DAWES RD, EAST YORK, ON M4B 2E8, CANADA",436 DAWES RD,EAST YORK,TORONTO,M4B 2E8
10551622,MORALS VILLAGE,"436 DUNDAS ST W, TORONTO, ON M5T 1G7, CANADA",436 DUNDAS ST W,METRO TORONTO,TORONTO,M5T 1G7
10554441,COUNTRY STYLE/ESSO,"436 KIPLING AVE, ETOBICOKE, ON M8Z, CANADA",436 KIPLING AVE,ETOBICOKE,TORONTO,M8Z
10554621,Taste of Western China,"4365 SHEPPARD AVE E, SCARBOROUGH, ON M1S 1T6, CANADA",4365 SHEPPARD AVE E,SCARBOROUGH,TORONTO,M1S 1T6
10389350,O'SOLE MIO RESTAURANT & BAR,"437 ROGERS RD, YORK, ON M6M 1A4, CANADA",437 ROGERS RD,YORK,TORONTO,M6M 1A4
9006118,GIORGIO D RESTAURANT,"4377 STEELES AVE W, NORTH YORK, ON M3N 2G1, CANADA",4377 STEELES AVE W,NORTH YORK,TORONTO,M3N 2G1
10518035,West Hill Pizza & Wings,"4379 KINGSTON RD, SCARBOROUGH, ON M1E 2M9, CANADA",4379 KINGSTON RD,SCARBOROUGH,TORONTO,M1E 2M9
10341043,KINGSTON MARKET,"4379 KINGSTON RD, SCARBOROUGH, ON M1E 2M9, CANADA",4379 KINGSTON RD,SCARBOROUGH,TORONTO,M1E 2M9
10505151,TASTE OF YUNNAN,"438 DUNDAS ST W, TORONTO, ON M5T 1G7, CANADA",438 DUNDAS ST W,METRO TORONTO,TORONTO,M5T 1G7
10543546,ROYAL MYANMAR,"438 HORNER AVE, ETOBICOKE, ON M8W, CANADA",438 HORNER AVE,ETOBICOKE,TORONTO,M8W
10545354,K & S Milk Store,"438 KINGSTON RD, TORONTO, ON M4L 1T9, CANADA",438 KINGSTON RD,METRO TORONTO,TORONTO,M4L 1T9
9018664,TIM HORTONS,"438 NUGGET AVE, SCARBOROUGH, ON M1S 4A4, CANADA",438 NUGGET AVE,SCARBOROUGH,TORONTO,M1S 4A4
10529709,Pro-Stop Sports Bar & Cafe,"438 ROGERS RD, TORONTO, ON M6M, CANADA",438 ROGERS RD,YORK,TORONTO,M6M
9385836,MR SUB,"438 UNIVERSITY AVE, TORONTO, ON M5G 2K8, CANADA",438 UNIVERSITY AVE,METRO TORONTO,TORONTO,M5G 2K8
10268933,TIM HORTONS,"438 UNIVERSITY AVE, TORONTO, ON M5G 2K8, CANADA",438 UNIVERSITY AVE,METRO TORONTO,TORONTO,M5G 2K8
10552323,SMOKE & CONVENIENCE STORE,"438 UNIVERSITY AVE, TORONTO, ON M5G 2K8, CANADA",438 UNIVERSITY AVE,METRO TORONTO,TORONTO,M5G 2K8
10510346,Big Bite Burrito,"4383 KINGSTON RD, SCARBOROUGH, ON M1E 2N2, CANADA",4383 KINGSTON RD,SCARBOROUGH,TORONTO,M1E 2N2
10451138,PETRO CANADA,"4384 BATHURST ST, NORTH YORK, ON M3H 3R6, CANADA",4384 BATHURST ST,NORTH YORK,TORONTO,M3H 3R6
10508866,Nyam Nyam Jamaican Restaurant,"4387 KINGSTON RD, SCARBOROUGH, ON M1E 2N2, CANADA",4387 KINGSTON RD,SCARBOROUGH,TORONTO,M1E 2N2
9006980,HOI TIN FOOD PRODUCTS,"439 BIRCHMOUNT RD, SCARBOROUGH, ON M1K 1N3, CANADA",439 BIRCHMOUNT RD,SCARBOROUGH,TORONTO,M1K 1N3
10223998,THE COUNCIL FIRE,"439 DUNDAS ST E, TORONTO, ON M5A 2B1, CANADA",439 DUNDAS ST E,METRO TORONTO,TORONTO,M5A 2B1
9015658,THE COUNCIL FIRE NATIVE CULTURAL CENTRE,"439 DUNDAS ST E, TORONTO, ON M5A 2B1, CANADA",439 DUNDAS ST E,METRO TORONTO,TORONTO,M5A 2B1
10225093,KYU SHON HONG CO. LTD,"439 DUNDAS ST W, TORONTO, ON M5T 1G6, CANADA",439 DUNDAS ST W,METRO TORONTO,TORONTO,M5T 1G6
9005779,FUDGER HOUSE HOME FOR THE AGED,"439 SHERBOURNE ST, TORONTO, ON M4X 1K6, CANADA",439 SHERBOURNE ST,METRO TORONTO,TORONTO,M4X 1K6
10568269,WINE KITZ,"439 WILSON AVE, NORTH YORK, ON M3H 1T5, CANADA",439 WILSON AVE,NORTH YORK,TORONTO,M3H 1T5
10430892,LEBANON EXPRESS,"439 YONGE ST, TORONTO, ON M5B 1T3, CANADA",439 YONGE ST,METRO TORONTO,TORONTO,M5B 1T3
10534841,ANCASTER SATELLITE EARLY LEARNING AND CHILD CARE CENTRE,"44 ANCASTER RD, NORTH YORK, ON M3K 1S6, CANADA",44 ANCASTER RD,NORTH YORK,TORONTO,M3K 1S6
10485478,FERMA FOOD PRODUCTS,"44 ATOMIC AVE, ETOBICOKE, ON M8Z 5L1, CANADA",44 ATOMIC AVE,ETOBICOKE,TORONTO,M8Z 5L1
10411414,CAFE BON APPETIT,"44 BLOOR ST E, TORONTO, ON M4W 3T3, CANADA",44 BLOOR ST E,METRO TORONTO,TORONTO,M4W 3T3
10485513,PLASP CHILD CARE SERVICES,"44 CORDOVA AVE, ETOBICOKE, ON M9A 2H5, CANADA",44 CORDOVA AVE,ETOBICOKE,TORONTO,M9A 2H5
9015435,TENDER LOVING CARE,"44 CROSS ST, TORONTO, M9N 2B9, CANADA",44 CROSS ST,ETOBICOKE,TORONTO,M9N 2B9
10417554,ALDERWOOD COOPERATIVE NURSERY SCHOOL,"44 DELMA DR, ETOBICOKE, ON M8W 4N6, CANADA",44 DELMA DR,ETOBICOKE,TORONTO,M8W 4N6
9014443,ST HILDA'S TRINITY COLLEGE,"44 DEVONSHIRE PL, TORONTO, ON M5S 2E2, CANADA",44 DEVONSHIRE PL,METRO TORONTO,TORONTO,M5S 2E2
10270719,PANAGO,"44 GERRARD ST W, TORONTO, ON M5G 2K2, CANADA",44 GERRARD ST W,METRO TORONTO,TORONTO,M5G 2K2
9017688,WYCHWOOD TIGERS DAY CARE,"44 HILTON AVE, TORONTO, ON M5R 3E6, CANADA",44 HILTON AVE,METRO TORONTO,TORONTO,M5R 3E6
10274874,INTERNATIONAL NEWS,"44 KING ST W, TORONTO, ON M5H 1H1, CANADA",44 KING ST W,METRO TORONTO,TORONTO,M5H 1H1
9001094,THE CLIPPER CAFE,"44 KING ST W, TORONTO, ON M5H 1H1, CANADA",44 KING ST W,METRO TORONTO,TORONTO,M5H 1H1
10212741,HERITAGE CHILD CARE & EARLY LEARNING,"44 PORT ROYAL TRAIL, SCARBOROUGH, ON M1V 2G8, CANADA",44 PORT ROYAL TRL,SCARBOROUGH,TORONTO,M1V 2G8
10550190,SUNNY'S BREAKFAST & LUNCH,"44 ST CLAIR AVE E, TORONTO, ON M4T 1M9, CANADA",44 ST CLAIR AVE E,METRO TORONTO,TORONTO,M4T 1M9
9006559,TRILLIUM HOUSE,"44 TYRREL AVE, TORONTO, ON M6G 2G2, CANADA",44 TYRREL AVE,METRO TORONTO,TORONTO,M6G 2G2
10484173,THE LAUREL SCHOOL,"44 UPJOHN RD, NORTH YORK, ON M3B 1V7, CANADA",44 UPJOHN RD,NORTH YORK,TORONTO,M3B 1V7
10422131,VICTORIA VARIETY,"44 VICTORIA ST, TORONTO, ON M5C, CANADA",44 VICTORIA ST,METRO TORONTO,TORONTO,M5C
10507289,SIX-TWELVE VARIETY STORE,"44 WELLESWORTH DR, ETOBICOKE, ON M9C 4R1, CANADA",44 WELLESWORTH DR,ETOBICOKE,TORONTO,M9C 4R1
